commit_id,filename,committer,date,time,line_number,code
dfe84fb1f9a,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,larsh,2013-06-24,20:29:07,52,public class ActiveMasterManager extends ZooKeeperListener {
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,53,  private static final Log LOG = LogFactory.getLog(ActiveMasterManager.class);
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,54,
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,55,  final AtomicBoolean clusterHasActiveMaster = new AtomicBoolean(false);
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,56,  final AtomicBoolean clusterShutDown = new AtomicBoolean(false);
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,57,
529223130ab,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2011-04-27,23:12:42,58,  private final ServerName sn;
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,59,  private final Server master;
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,60,
529223130ab,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2011-04-27,23:12:42,61,  /**
529223130ab,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2011-04-27,23:12:42,62,   * @param watcher
529223130ab,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2011-04-27,23:12:42,63,   * @param sn ServerName
529223130ab,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2011-04-27,23:12:42,64,   * @param master In an instance of a Master.
529223130ab,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2011-04-27,23:12:42,65,   */
529223130ab,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2011-04-27,23:12:42,66,"  ActiveMasterManager(ZooKeeperWatcher watcher, ServerName sn, Server master) {"
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,67,    super(watcher);
529223130ab,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2011-04-27,23:12:42,68,    this.sn = sn;
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,69,    this.master = master;
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,70,  }
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,71,
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,72,  @Override
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,73,  public void nodeCreated(String path) {
4cc08fa5d61,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-04-06,19:05:42,74,    handle(path);
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,75,  }
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,76,
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,77,  @Override
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,78,  public void nodeDeleted(String path) {
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,79,
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,80,    // We need to keep track of the cluster\'s shutdown status while
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,81,"    // we wait on the current master. We consider that, if the cluster"
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,82,"    // was already in a ""shutdown"" state when we started, that this master"
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,83,    // is part of a new cluster that was started shortly after the old cluster
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,84,"    // shut down, so that state is now irrelevant. This means that the shutdown"
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,85,    // state must be set while we wait on the active master in order
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,86,    // to shutdown this master. See HBASE-8519.
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,87,    if(path.equals(watcher.clusterStateZNode) && !master.isStopped()) {
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,88,      clusterShutDown.set(true);
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,89,    }
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,90,
4cc08fa5d61,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-04-06,19:05:42,91,    handle(path);
4cc08fa5d61,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-04-06,19:05:42,92,  }
4cc08fa5d61,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-04-06,19:05:42,93,
4cc08fa5d61,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-04-06,19:05:42,94,  void handle(final String path) {
4cc08fa5d61,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-04-06,19:05:42,95,    if (path.equals(watcher.getMasterAddressZNode()) && !master.isStopped()) {
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,96,      handleMasterNodeChange();
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,97,    }
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,98,  }
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,99,
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,100,  /**
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,101,   * Handle a change in the master node.  Doesn\'t matter whether this was called
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,102,   * from a nodeCreated or nodeDeleted event because there are no guarantees
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,103,   * that the current state of the master node matches the event at the time of
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,104,   * our next ZK request.
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,105,   *
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,106,   * <p>Uses the watchAndCheckExists method which watches the master address node
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,107,   * regardless of whether it exists or not.  If it does exist (there is an
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,108,"   * active master), it returns true.  Otherwise it returns false."
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,109,   *
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,110,   * <p>A watcher is set which guarantees that this method will get called again if
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,111,   * there is another change in the master node.
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,112,   */
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,113,  private void handleMasterNodeChange() {
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,114,    // Watch the node and check if it exists.
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,115,    try {
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,116,      synchronized(clusterHasActiveMaster) {
4cc08fa5d61,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-04-06,19:05:42,117,"        if (ZKUtil.watchAndCheckExists(watcher, watcher.getMasterAddressZNode())) {"
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,118,"          // A master node exists, there is an active master"
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,119,"          LOG.debug(""A master is now available"");"
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,120,          clusterHasActiveMaster.set(true);
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,121,        } else {
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,122,"          // Node is no longer there, cluster does not have an active master"
d153ec95da6,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-09-18,00:51:05,123,"          LOG.debug(""No master available. Notifying waiting threads"");"
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,124,          clusterHasActiveMaster.set(false);
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,125,          // Notify any thread waiting to become the active master
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,126,          clusterHasActiveMaster.notifyAll();
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,127,        }
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,128,      }
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,129,    } catch (KeeperException ke) {
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,130,"      master.abort(""Received an unexpected KeeperException, aborting"", ke);"
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,131,    }
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,132,  }
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,133,
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,134,  /**
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,135,   * Block until becoming the active master.
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,136,   *
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,137,   * Method blocks until there is not another active master and our attempt
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,138,   * to become the new active master is successful.
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,139,   *
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,140,   * This also makes sure that we are watching the master znode so will be
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,141,   * notified if another master dies.
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,142,   * @param startupStatus
d153ec95da6,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-09-18,00:51:05,143,   * @return True if no issue becoming active master else false if another
d153ec95da6,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-09-18,00:51:05,144,"   * master was running or if some other problem (zookeeper, stop flag has been"
d153ec95da6,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-09-18,00:51:05,145,   * set on this Master)
f5213095324,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2010-08-31,23:51:44,146,   */
f729fcd4ec4,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Jean-Daniel Cryans,2013-05-15,17:54:30,147,  boolean blockUntilBecomingActiveMaster(MonitoredTask startupStatus) {
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,148,    while (true) {
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,149,"      startupStatus.setStatus(""Trying to register in ZK as active master"");"
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,150,"      // Try to become the active master, watch if there is another master."
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,151,      // Write out our ServerName as versioned bytes.
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,152,      try {
062660e3f48,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-05-02,16:26:36,153,        String backupZNode =
062660e3f48,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-05-02,16:26:36,154,"            ZKUtil.joinZNode(this.watcher.backupMasterAddressesZNode, this.sn.toString());"
4c61d4a9651,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-05-18,17:44:04,155,"        if (MasterAddressTracker.setMasterAddress(this.watcher,"
4c61d4a9651,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-05-18,17:44:04,156,"            this.watcher.getMasterAddressZNode(), this.sn)) {"
4c61d4a9651,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-05-18,17:44:04,157,
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,158,"          // If we were a backup master before, delete our ZNode from the backup"
b5cf8748198,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-09-27,05:40:09,159,          // master directory since we are the active now)
b5cf8748198,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-09-27,05:40:09,160,"          if (ZKUtil.checkExists(this.watcher, backupZNode) != -1) {"
b5cf8748198,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-09-27,05:40:09,161,"            LOG.info(""Deleting ZNode for "" + backupZNode + "" from backup master directory"");"
b5cf8748198,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-09-27,05:40:09,162,"            ZKUtil.deleteNodeFailSilent(this.watcher, backupZNode);"
b5cf8748198,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-09-27,05:40:09,163,          }
4c61d4a9651,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-05-18,17:44:04,164,"          // Save the znode in a file, this will allow to check if we crash in the launch scripts"
4c61d4a9651,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-05-18,17:44:04,165,          ZNodeClearer.writeMyEphemeralNodeOnDisk(this.sn.toString());
4c61d4a9651,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2012-05-18,17:44:04,166,
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,167,"          // We are the master, return"
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,168,"          startupStatus.setStatus(""Successfully registered as active master."");"
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,169,          this.clusterHasActiveMaster.set(true);
d668363c234,hbase-server/src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Michael Stack,2013-05-03,03:52:15,170,"          LOG.info(""Registered Active Master="" + this.sn);"
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,171,          return true;
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,172,        }
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,173,
1d24d71821f,src/main/java/org/apache/hadoop/hbase/master/ActiveMasterManager.java,Zhihong Yu,2012-03-16,21:30:47,174,        // There is another active master running elsewhere or this is a restart
